incidencia_id,viaje_id,vehiculo_id,conductor_id,linea_id,fecha,anno,mes,hora_incidencia,tipo_incidencia,categoria,severidad,requiere_retirada,duracion_resolucion_min,vehiculo_sustituto,coste_estimado_eur
3749,7818,7,7,1,2023-07-05,2023,7,06:14,Averia mecanica,Vehiculo,Alta,True,5,False,441.48
3750,1378,35,7,10,2022-02-05,2022,2,00:40,Retencion trafico,Externo,Baja,False,5,False,30.69
3751,10176,13,13,7,2022-11-01,2022,11,18:17,Vandalismo,Seguridad,Media,False,14,False,489.65
3752,4690,29,15,5,2024-11-20,2024,11,19:21,Condiciones meteo,Externo,Media,False,21,False,0.0
3753,28427,36,8,2,2022-09-10,2022,9,11:36,Vandalismo,Seguridad,Media,False,5,False,672.39
3754,46128,13,13,3,2024-08-26,2024,8,21:10,Accidente grave,Seguridad,Critica,True,21,True,9889.34
3755,20185,26,26,7,2023-07-11,2023,7,15:20,Averia mecanica,Vehiculo,Alta,True,6,True,1921.5
3756,49386,37,23,3,2022-02-03,2022,2,11:22,Pasajero enfermo,Servicio,Media,False,22,False,73.29
3757,40578,7,7,10,2022-11-07,2022,11,22:24,Pinchazo,Vehiculo,Media,True,17,True,218.76
3758,11814,13,27,3,2024-11-26,2024,11,20:14,Pasajero enfermo,Servicio,Media,False,15,False,63.23
3759,27521,12,26,1,2022-09-20,2022,9,19:43,Retencion trafico,Externo,Baja,False,38,False,1.38
3760,42505,2,2,4,2022-05-29,2022,5,08:19,Fallo electrico,Vehiculo,Alta,True,24,False,1242.64
3761,24354,37,23,7,2022-02-21,2022,2,13:30,Fallo climatizacion,Vehiculo,Baja,False,47,False,247.35
3762,22295,36,8,6,2022-10-06,2022,10,11:23,Condiciones meteo,Externo,Media,False,27,False,0.0
3763,47725,14,14,3,2024-10-25,2024,10,16:53,Huelga parcial,Operacional,Alta,True,29,True,0.0
3764,31462,5,19,8,2022-05-06,2022,5,17:17,Averia mecanica,Vehiculo,Alta,True,57,False,1888.44
3765,31870,35,7,5,2022-05-26,2022,5,09:42,Pinchazo,Vehiculo,Media,True,37,True,322.69
3766,39164,21,21,9,2024-12-19,2024,12,10:50,Fallo electrico,Vehiculo,Alta,True,15,False,470.21
3767,47877,40,26,9,2024-04-28,2024,4,20:37,Retencion trafico,Externo,Baja,False,5,False,1.44
3768,4257,16,2,4,2023-06-23,2023,6,11:08,Retencion trafico,Externo,Baja,False,5,False,16.04
3769,5188,23,9,8,2023-12-01,2023,12,16:11,Fallo climatizacion,Vehiculo,Baja,False,5,False,190.29
3770,29761,26,26,6,2023-12-11,2023,12,10:50,Pinchazo,Vehiculo,Media,True,16,True,359.41
3771,4741,38,10,8,2023-01-02,2023,1,20:37,Fallo climatizacion,Vehiculo,Baja,False,20,False,109.39
3772,47836,41,13,9,2023-11-04,2023,11,11:00,Huelga parcial,Operacional,Alta,True,116,True,0.0
3773,6014,9,23,1,2023-12-22,2023,12,20:41,Accidente leve,Seguridad,Alta,True,45,True,2413.82
3774,16056,13,13,1,2024-12-17,2024,12,21:32,Huelga parcial,Operacional,Alta,True,153,False,0.0
3775,3701,6,6,7,2022-08-14,2022,8,17:51,Pasajero enfermo,Servicio,Media,False,37,False,98.07
3776,217,8,22,7,2022-05-22,2022,5,20:20,Fallo electrico,Vehiculo,Alta,True,5,True,691.41
3777,40469,24,10,8,2024-12-29,2024,12,21:12,Accidente leve,Seguridad,Alta,True,42,True,820.99
3778,23895,40,12,5,2023-08-03,2023,8,12:12,Accidente leve,Seguridad,Alta,True,11,True,1920.62
3779,30501,10,10,4,2023-07-03,2023,7,22:01,Huelga parcial,Operacional,Alta,True,48,True,0.0
3780,27238,23,23,1,2022-10-31,2022,10,07:41,Accidente leve,Seguridad,Alta,True,51,True,3818.17
3781,13884,25,25,7,2023-10-08,2023,10,15:44,Obras calzada,Externo,Media,False,33,False,0.0
3782,21548,3,17,10,2024-12-18,2024,12,23:25,Fallo climatizacion,Vehiculo,Baja,False,6,False,133.52
3783,22511,42,28,3,2023-09-26,2023,9,20:43,Pinchazo,Vehiculo,Media,True,28,True,290.33
3784,11036,33,5,2,2024-02-29,2024,2,21:00,Pasajero enfermo,Servicio,Media,False,23,False,82.08
3785,20692,29,1,8,2024-08-27,2024,8,18:50,Condiciones meteo,Externo,Media,False,5,False,0.0
3786,35721,22,22,1,2024-04-15,2024,4,21:32,Accidente grave,Seguridad,Critica,True,8,True,2112.29
3787,14505,16,2,1,2024-12-28,2024,12,12:44,Condiciones meteo,Externo,Media,False,5,False,0.0
3788,7894,41,27,1,2023-09-09,2023,9,10:27,Huelga parcial,Operacional,Alta,True,159,True,0.0
3789,27680,3,17,9,2024-09-19,2024,9,15:41,Pasajero enfermo,Servicio,Media,False,22,False,93.21
3790,5909,30,2,8,2024-04-24,2024,4,19:03,Pasajero enfermo,Servicio,Media,False,19,False,94.67
3791,4505,12,26,5,2022-12-01,2022,12,08:53,Averia mecanica,Vehiculo,Alta,True,60,False,1363.7
3792,9087,16,16,1,2022-12-14,2022,12,06:12,Fallo electrico,Vehiculo,Alta,True,17,True,1748.62
3793,2329,20,6,9,2024-01-09,2024,1,08:32,Accidente grave,Seguridad,Critica,True,41,True,13860.1
3794,44442,7,7,4,2024-03-02,2024,3,21:34,Vandalismo,Seguridad,Media,False,5,False,530.23
3795,32784,25,25,8,2024-03-21,2024,3,12:33,Obras calzada,Externo,Media,False,10,False,0.0
3796,47360,27,13,3,2022-01-24,2022,1,19:10,Accidente leve,Seguridad,Alta,True,108,True,788.72
3797,46675,14,28,2,2022-05-07,2022,5,12:03,Pinchazo,Vehiculo,Media,True,18,True,254.05
3798,15855,22,8,7,2023-06-23,2023,6,20:19,Pinchazo,Vehiculo,Media,True,20,True,170.07
3799,49480,5,5,2,2023-04-21,2023,4,19:26,Pinchazo,Vehiculo,Media,True,18,True,197.78
3800,42205,38,10,5,2024-07-31,2024,7,08:30,Condiciones meteo,Externo,Media,False,30,False,0.0
3801,12958,23,23,10,2024-02-20,2024,2,22:45,Obras calzada,Externo,Media,False,12,False,0.0
3802,35130,19,19,7,2023-06-18,2023,6,11:59,Obras calzada,Externo,Media,False,5,False,0.0
3803,15147,28,28,6,2022-04-23,2022,4,09:50,Pasajero enfermo,Servicio,Media,False,36,False,17.97
3804,31308,19,5,8,2024-08-23,2024,8,17:31,Fallo electrico,Vehiculo,Alta,True,31,True,1221.17
3805,7415,24,24,1,2022-07-15,2022,7,07:50,Vandalismo,Seguridad,Media,False,5,False,549.19
3806,6309,10,10,10,2024-04-17,2024,4,22:40,Huelga parcial,Operacional,Alta,True,35,True,0.0
3807,27368,27,13,8,2024-12-20,2024,12,16:41,Accidente grave,Seguridad,Critica,True,64,True,11990.87
3808,9847,20,20,1,2023-01-30,2023,1,06:23,Huelga parcial,Operacional,Alta,True,23,True,0.0
3809,13371,16,16,5,2024-02-15,2024,2,17:31,Fallo climatizacion,Vehiculo,Baja,False,5,False,295.1
3810,45334,17,3,10,2023-02-02,2023,2,23:57,Accidente leve,Seguridad,Alta,True,28,True,3471.79
3811,33177,40,26,4,2022-03-27,2022,3,19:51,Obras calzada,Externo,Media,False,18,False,0.0
3812,32130,1,15,8,2022-01-04,2022,1,18:01,Condiciones meteo,Externo,Media,False,7,False,0.0
3813,17213,36,22,4,2023-05-16,2023,5,20:12,Fallo electrico,Vehiculo,Alta,True,18,True,1359.38
3814,24295,20,20,10,2022-11-01,2022,11,01:20,Condiciones meteo,Externo,Media,False,70,False,0.0
3815,13745,12,26,2,2024-04-01,2024,4,11:20,Huelga parcial,Operacional,Alta,True,20,True,0.0
3816,2437,2,2,8,2022-03-27,2022,3,18:03,Fallo electrico,Vehiculo,Alta,True,5,False,468.88
3817,22106,15,15,7,2023-01-09,2023,1,06:40,Obras calzada,Externo,Media,False,10,False,0.0
3818,47786,33,19,6,2022-12-01,2022,12,16:33,Fallo electrico,Vehiculo,Alta,True,76,False,1817.99
3819,34895,36,8,10,2024-07-18,2024,7,04:00,Obras calzada,Externo,Media,False,78,False,0.0
3820,20411,42,28,2,2024-10-31,2024,10,19:30,Fallo climatizacion,Vehiculo,Baja,False,5,False,78.02
3821,32237,24,10,8,2023-01-25,2023,1,08:37,Fallo electrico,Vehiculo,Alta,True,78,True,582.22
3822,30913,2,2,9,2024-04-05,2024,4,12:23,Fallo climatizacion,Vehiculo,Baja,False,28,False,259.76
3823,48464,39,25,9,2023-11-30,2023,11,19:12,Obras calzada,Externo,Media,False,11,False,0.0
3824,32885,42,14,8,2024-09-09,2024,9,21:21,Accidente grave,Seguridad,Critica,True,57,True,11156.81
3825,42110,27,27,5,2023-06-28,2023,6,16:00,Fallo electrico,Vehiculo,Alta,True,12,False,1256.53
3826,39510,31,3,2,2023-01-22,2023,1,14:56,Averia mecanica,Vehiculo,Alta,True,11,False,369.41
3827,41122,5,19,2,2023-12-13,2023,12,12:45,Obras calzada,Externo,Media,False,10,False,0.0
3828,29711,18,4,6,2024-05-23,2024,5,20:02,Condiciones meteo,Externo,Media,False,5,False,0.0
3829,33117,22,22,10,2023-10-21,2023,10,00:05,Retencion trafico,Externo,Baja,False,32,False,47.8
3830,9350,27,27,3,2023-09-15,2023,9,08:50,Averia mecanica,Vehiculo,Alta,True,50,True,2875.54
3831,20841,10,10,7,2024-12-23,2024,12,14:11,Fallo climatizacion,Vehiculo,Baja,False,18,False,121.34
3832,40354,35,7,7,2022-03-02,2022,3,10:52,Huelga parcial,Operacional,Alta,True,35,True,0.0
3833,17240,21,21,2,2024-06-13,2024,6,21:00,Condiciones meteo,Externo,Media,False,25,False,0.0
3834,48606,13,27,3,2024-04-09,2024,4,20:48,Obras calzada,Externo,Media,False,5,False,0.0
3835,16177,8,22,5,2023-02-13,2023,2,06:00,Huelga parcial,Operacional,Alta,True,44,False,0.0
3836,12832,23,9,2,2022-08-22,2022,8,15:31,Averia mecanica,Vehiculo,Alta,True,74,False,218.11
3837,38589,34,6,6,2022-06-28,2022,6,19:35,Accidente leve,Seguridad,Alta,True,72,True,1549.67
3838,48801,40,26,3,2024-06-03,2024,6,09:10,Fallo climatizacion,Vehiculo,Baja,False,10,False,122.06
3839,45872,9,9,9,2024-11-26,2024,11,17:29,Pinchazo,Vehiculo,Media,True,5,False,235.31
3840,48922,35,7,6,2024-09-07,2024,9,12:42,Averia mecanica,Vehiculo,Alta,True,18,True,2918.04
3841,7201,20,6,5,2023-08-11,2023,8,19:02,Averia mecanica,Vehiculo,Alta,True,60,True,1565.61
3842,36990,31,3,2,2024-06-19,2024,6,20:26,Retencion trafico,Externo,Baja,False,10,False,49.46
3843,45963,16,16,10,2023-02-20,2023,2,22:59,Pasajero enfermo,Servicio,Media,False,13,False,96.75
3844,891,10,24,10,2024-06-01,2024,6,23:13,Condiciones meteo,Externo,Media,False,38,False,0.0
3845,48015,10,24,8,2024-11-25,2024,11,09:06,Accidente leve,Seguridad,Alta,True,123,True,2114.56
3846,7891,38,24,2,2024-07-28,2024,7,19:52,Accidente leve,Seguridad,Alta,True,5,True,3404.14
3847,20400,31,17,9,2024-04-23,2024,4,07:50,Retencion trafico,Externo,Baja,False,27,False,42.02
3848,16228,17,17,2,2022-09-18,2022,9,07:35,Vandalismo,Seguridad,Media,False,5,False,403.35
3849,5688,19,5,8,2022-01-08,2022,1,21:47,Averia mecanica,Vehiculo,Alta,True,5,True,2485.19
3850,31163,42,28,9,2023-11-03,2023,11,15:01,Condiciones meteo,Externo,Media,False,14,False,0.0
3851,43029,22,22,6,2024-12-24,2024,12,18:53,Huelga parcial,Operacional,Alta,True,9,True,0.0
3852,48149,18,18,5,2022-02-11,2022,2,16:01,Obras calzada,Externo,Media,False,8,False,0.0
3853,45402,1,15,2,2024-07-16,2024,7,20:00,Obras calzada,Externo,Media,False,50,False,0.0
3854,41757,10,10,8,2022-09-03,2022,9,06:10,Fallo electrico,Vehiculo,Alta,True,30,False,1067.38
3855,8529,4,18,7,2022-08-05,2022,8,14:52,Vandalismo,Seguridad,Media,False,12,False,306.22
3856,40909,2,2,6,2023-04-13,2023,4,08:04,Obras calzada,Externo,Media,False,12,False,0.0
3857,652,23,9,8,2023-05-12,2023,5,09:44,Accidente grave,Seguridad,Critica,True,5,True,4009.8
3858,13907,6,20,4,2024-08-17,2024,8,20:03,Accidente leve,Seguridad,Alta,True,5,True,1206.43
3859,23232,7,21,7,2024-06-30,2024,6,16:35,Fallo electrico,Vehiculo,Alta,True,21,True,1406.62
3860,23344,35,21,7,2024-04-22,2024,4,15:40,Fallo climatizacion,Vehiculo,Baja,False,32,False,215.9
3861,27498,31,3,1,2023-08-17,2023,8,21:42,Averia mecanica,Vehiculo,Alta,True,7,True,2521.14
3862,5011,14,28,10,2022-09-21,2022,9,23:00,Retencion trafico,Externo,Baja,False,55,False,29.28
3863,18149,6,6,6,2023-07-26,2023,7,21:23,Condiciones meteo,Externo,Media,False,22,False,0.0
3864,36688,23,9,2,2023-07-09,2023,7,07:03,Fallo climatizacion,Vehiculo,Baja,False,27,False,293.98
3865,28577,18,18,7,2024-01-27,2024,1,16:41,Fallo climatizacion,Vehiculo,Baja,False,5,False,113.15
3866,34714,23,23,10,2024-03-14,2024,3,04:50,Obras calzada,Externo,Media,False,24,False,0.0
3867,33392,3,17,3,2024-08-25,2024,8,21:40,Pasajero enfermo,Servicio,Media,False,17,False,95.33
3868,49768,41,13,10,2022-03-07,2022,3,22:02,Vandalismo,Seguridad,Media,False,5,False,142.05
3869,46160,3,17,1,2022-01-06,2022,1,14:10,Pasajero enfermo,Servicio,Media,False,6,False,98.67
3870,35268,31,17,3,2022-12-16,2022,12,10:41,Vandalismo,Seguridad,Media,False,16,False,764.64
3871,2555,36,8,3,2024-01-02,2024,1,18:28,Pasajero enfermo,Servicio,Media,False,5,False,90.02
3872,3715,20,20,2,2024-06-06,2024,6,19:17,Averia mecanica,Vehiculo,Alta,True,120,True,2548.27
3873,16564,17,17,1,2023-04-06,2023,4,13:03,Huelga parcial,Operacional,Alta,True,42,True,0.0
3874,24881,18,18,8,2024-08-26,2024,8,20:51,Condiciones meteo,Externo,Media,False,19,False,0.0
3875,21280,29,1,9,2023-01-11,2023,1,10:50,Pasajero enfermo,Servicio,Media,False,5,False,30.79
3876,38942,9,23,7,2023-12-13,2023,12,07:21,Pasajero enfermo,Servicio,Media,False,19,False,19.09
3877,12388,41,13,2,2023-12-12,2023,12,07:34,Condiciones meteo,Externo,Media,False,5,False,0.0
3878,33417,28,14,5,2022-07-19,2022,7,18:35,Pinchazo,Vehiculo,Media,True,23,True,375.78
3879,11809,8,22,2,2023-05-23,2023,5,07:30,Fallo electrico,Vehiculo,Alta,True,27,True,560.04
3880,25954,41,27,8,2024-02-16,2024,2,07:11,Huelga parcial,Operacional,Alta,True,189,True,0.0
3881,19322,3,3,6,2023-07-18,2023,7,11:41,Accidente grave,Seguridad,Critica,True,22,True,9548.77
3882,43437,10,10,8,2023-06-06,2023,6,20:27,Pinchazo,Vehiculo,Media,True,21,False,291.12
3883,26429,12,26,5,2022-02-26,2022,2,20:37,Obras calzada,Externo,Media,False,6,False,0.0
3884,34883,24,24,1,2022-12-13,2022,12,19:16,Fallo climatizacion,Vehiculo,Baja,False,16,False,107.02
3885,10010,15,15,2,2023-09-22,2023,9,21:40,Accidente grave,Seguridad,Critica,True,5,True,12380.54
3886,27091,2,16,1,2023-10-12,2023,10,12:40,Vandalismo,Seguridad,Media,False,82,False,634.71
3887,9126,13,27,2,2023-12-09,2023,12,19:52,Accidente grave,Seguridad,Critica,True,38,False,5385.67
3888,37456,35,21,2,2023-01-29,2023,1,10:13,Fallo electrico,Vehiculo,Alta,True,12,True,462.57
3889,48233,18,18,1,2022-01-27,2022,1,20:03,Fallo electrico,Vehiculo,Alta,True,5,False,1631.99
3890,29214,25,11,2,2023-10-05,2023,10,06:51,Vandalismo,Seguridad,Media,False,11,False,536.08
3891,8518,35,7,9,2023-05-17,2023,5,14:20,Accidente leve,Seguridad,Alta,True,81,False,3148.32
3892,17714,33,19,4,2022-10-01,2022,10,18:56,Condiciones meteo,Externo,Media,False,11,False,0.0
3893,22947,16,16,6,2022-11-23,2022,11,16:32,Obras calzada,Externo,Media,False,5,False,0.0
3894,37539,34,20,9,2022-03-20,2022,3,18:04,Pinchazo,Vehiculo,Media,True,5,True,391.07
3895,8275,2,16,7,2024-03-17,2024,3,20:50,Obras calzada,Externo,Media,False,5,False,0.0
3896,34449,10,10,1,2022-05-16,2022,5,16:21,Vandalismo,Seguridad,Media,False,5,False,175.77
3897,48377,36,22,10,2023-08-25,2023,8,00:41,Fallo climatizacion,Vehiculo,Baja,False,18,False,53.9
3898,49914,19,19,4,2024-04-04,2024,4,09:11,Condiciones meteo,Externo,Media,False,5,False,0.0
3899,30339,16,16,1,2023-08-03,2023,8,07:51,Accidente grave,Seguridad,Critica,True,51,False,6903.79
3900,29619,10,24,2,2024-07-07,2024,7,16:43,Obras calzada,Externo,Media,False,5,False,0.0
3901,4827,40,12,4,2023-05-09,2023,5,20:43,Accidente grave,Seguridad,Critica,True,25,False,7376.92
3902,32086,41,27,10,2024-04-21,2024,4,23:22,Pasajero enfermo,Servicio,Media,False,6,False,11.58
3903,10172,9,9,5,2022-02-11,2022,2,20:04,Condiciones meteo,Externo,Media,False,20,False,0.0
3904,10784,33,5,7,2024-09-25,2024,9,19:42,Accidente grave,Seguridad,Critica,True,69,False,12858.46
3905,17691,10,24,4,2022-08-10,2022,8,08:21,Huelga parcial,Operacional,Alta,True,50,True,0.0
3906,45905,42,14,6,2023-06-15,2023,6,21:30,Accidente grave,Seguridad,Critica,True,128,True,12725.03
3907,39304,35,21,9,2023-05-04,2023,5,14:58,Averia mecanica,Vehiculo,Alta,True,18,False,241.84
3908,33544,29,1,4,2024-08-12,2024,8,13:22,Condiciones meteo,Externo,Media,False,5,False,0.0
3909,21675,4,4,8,2022-12-20,2022,12,11:14,Averia mecanica,Vehiculo,Alta,True,35,True,2621.84
3910,15220,17,17,4,2024-11-21,2024,11,20:34,Averia mecanica,Vehiculo,Alta,True,47,True,2284.61
3911,7512,37,9,7,2023-05-15,2023,5,20:50,Vandalismo,Seguridad,Media,False,16,False,571.34
3912,19435,32,4,8,2022-11-08,2022,11,21:30,Pasajero enfermo,Servicio,Media,False,10,False,41.93
3913,22923,34,20,7,2022-07-17,2022,7,16:40,Condiciones meteo,Externo,Media,False,5,False,0.0
3914,38110,17,3,6,2022-08-07,2022,8,17:32,Accidente leve,Seguridad,Alta,True,22,True,3659.32
3915,46999,2,16,9,2024-01-21,2024,1,20:18,Pasajero enfermo,Servicio,Media,False,5,False,22.61
3916,40521,34,6,7,2023-11-12,2023,11,12:33,Pinchazo,Vehiculo,Media,True,8,True,253.12
3917,36347,18,4,9,2022-06-30,2022,6,07:48,Huelga parcial,Operacional,Alta,True,41,True,0.0
3918,2515,38,24,10,2024-02-02,2024,2,22:08,Pasajero enfermo,Servicio,Media,False,11,False,24.58
3919,19719,22,8,2,2023-06-03,2023,6,10:10,Accidente grave,Seguridad,Critica,True,62,False,7674.16
3920,42954,31,3,6,2022-11-25,2022,11,14:10,Accidente grave,Seguridad,Critica,True,58,True,10512.61
3921,17142,7,7,6,2024-11-14,2024,11,16:53,Condiciones meteo,Externo,Media,False,26,False,0.0
3922,35992,41,13,9,2023-08-03,2023,8,20:37,Retencion trafico,Externo,Baja,False,6,False,42.16
3923,7678,35,7,7,2024-07-22,2024,7,15:40,Pinchazo,Vehiculo,Media,True,16,False,200.24
3924,8443,2,16,5,2023-10-06,2023,10,11:55,Condiciones meteo,Externo,Media,False,5,False,0.0
3925,48274,17,3,5,2023-02-26,2023,2,13:52,Pinchazo,Vehiculo,Media,True,18,True,380.85
3926,43494,25,11,10,2023-12-09,2023,12,22:10,Accidente leve,Seguridad,Alta,True,5,True,1023.26
3927,48640,5,5,5,2022-08-19,2022,8,14:00,Obras calzada,Externo,Media,False,5,False,0.0
3928,43503,34,20,1,2024-06-29,2024,6,06:31,Accidente grave,Seguridad,Critica,True,62,True,5121.79
3929,13792,17,17,4,2022-06-26,2022,6,18:08,Accidente leve,Seguridad,Alta,True,166,True,521.07
3930,8618,9,23,4,2022-03-19,2022,3,12:22,Averia mecanica,Vehiculo,Alta,True,49,False,1955.12
3931,4249,8,22,6,2022-02-11,2022,2,06:21,Vandalismo,Seguridad,Media,False,5,False,127.08
3932,21721,8,22,10,2023-07-28,2023,7,03:40,Pasajero enfermo,Servicio,Media,False,22,False,77.53
3933,26309,18,18,3,2022-12-27,2022,12,15:20,Vandalismo,Seguridad,Media,False,13,False,223.68
3934,2516,39,25,2,2023-10-19,2023,10,06:22,Vandalismo,Seguridad,Media,False,9,False,190.36
3935,2727,40,12,8,2023-03-21,2023,3,20:47,Huelga parcial,Operacional,Alta,True,5,False,0.0
3936,49877,24,10,7,2022-02-16,2022,2,18:00,Averia mecanica,Vehiculo,Alta,True,18,True,2960.2
3937,22551,40,12,8,2022-12-26,2022,12,20:34,Vandalismo,Seguridad,Media,False,5,False,101.87
3938,25562,27,27,4,2024-04-16,2024,4,18:55,Huelga parcial,Operacional,Alta,True,132,False,0.0
3939,46564,29,1,3,2023-12-12,2023,12,11:10,Fallo electrico,Vehiculo,Alta,True,8,False,1828.44
3940,6586,35,7,6,2022-01-27,2022,1,13:30,Fallo climatizacion,Vehiculo,Baja,False,5,False,185.0
3941,40733,36,22,9,2022-09-24,2022,9,08:39,Accidente leve,Seguridad,Alta,True,18,True,3511.41
3942,24852,31,17,6,2024-07-31,2024,7,19:20,Averia mecanica,Vehiculo,Alta,True,17,True,2675.39
3943,29429,30,2,5,2023-07-04,2023,7,15:50,Retencion trafico,Externo,Baja,False,5,False,12.61
3944,31804,11,25,2,2022-12-30,2022,12,22:30,Retencion trafico,Externo,Baja,False,7,False,49.35
3945,43731,10,24,5,2024-07-22,2024,7,11:53,Accidente grave,Seguridad,Critica,True,32,True,6901.63
3946,25705,2,2,9,2022-08-08,2022,8,11:50,Fallo electrico,Vehiculo,Alta,True,44,False,545.27
3947,30343,20,20,6,2024-09-23,2024,9,11:31,Accidente grave,Seguridad,Critica,True,28,False,11187.82
3948,21074,33,19,2,2022-10-08,2022,10,06:32,Obras calzada,Externo,Media,False,16,False,0.0
3949,16813,14,14,8,2022-06-23,2022,6,10:44,Pinchazo,Vehiculo,Media,True,32,True,148.08
3950,46205,6,6,7,2023-04-01,2023,4,18:38,Obras calzada,Externo,Media,False,23,False,0.0
3951,32292,37,9,6,2022-05-22,2022,5,10:31,Vandalismo,Seguridad,Media,False,7,False,395.6
3952,35506,17,3,1,2024-10-28,2024,10,18:21,Fallo climatizacion,Vehiculo,Baja,False,16,False,122.81
3953,29984,39,25,6,2023-02-10,2023,2,15:32,Averia mecanica,Vehiculo,Alta,True,83,True,1278.97
3954,35084,15,1,9,2024-02-11,2024,2,11:25,Averia mecanica,Vehiculo,Alta,True,14,True,1705.75
3955,14286,7,7,8,2022-06-24,2022,6,18:11,Obras calzada,Externo,Media,False,9,False,0.0
3956,31624,41,13,6,2023-09-17,2023,9,08:22,Pasajero enfermo,Servicio,Media,False,40,False,81.48
3957,37327,32,4,9,2022-11-03,2022,11,20:25,Condiciones meteo,Externo,Media,False,5,False,0.0
3958,6794,33,19,10,2023-05-29,2023,5,05:19,Condiciones meteo,Externo,Media,False,14,False,0.0
3959,2901,4,18,7,2022-05-25,2022,5,07:45,Pasajero enfermo,Servicio,Media,False,38,False,52.48
3960,9744,1,1,5,2024-06-14,2024,6,08:23,Accidente leve,Seguridad,Alta,True,82,True,1760.23
3961,15838,5,19,5,2022-05-03,2022,5,18:20,Retencion trafico,Externo,Baja,False,5,False,46.84
3962,42212,3,17,5,2022-09-06,2022,9,15:40,Retencion trafico,Externo,Baja,False,27,False,24.59
3963,4705,2,2,9,2024-09-09,2024,9,21:56,Vandalismo,Seguridad,Media,False,31,False,181.74
3964,27326,27,27,4,2023-07-02,2023,7,10:00,Condiciones meteo,Externo,Media,False,22,False,0.0
3965,29520,37,9,5,2023-08-02,2023,8,07:31,Accidente leve,Seguridad,Alta,True,20,False,1346.51
3966,12525,10,10,4,2022-12-29,2022,12,07:10,Averia mecanica,Vehiculo,Alta,True,5,True,1006.97
3967,937,14,14,6,2024-02-24,2024,2,09:01,Fallo climatizacion,Vehiculo,Baja,False,9,False,97.36
3968,38818,11,11,9,2022-08-14,2022,8,20:31,Fallo climatizacion,Vehiculo,Baja,False,5,False,261.32
3969,40299,22,8,8,2022-07-23,2022,7,09:23,Condiciones meteo,Externo,Media,False,5,False,0.0
3970,30143,30,16,8,2022-02-08,2022,2,22:21,Vandalismo,Seguridad,Media,False,6,False,622.22
3971,32194,23,23,10,2022-06-08,2022,6,03:29,Condiciones meteo,Externo,Media,False,5,False,0.0
3972,40975,26,12,1,2023-06-02,2023,6,21:34,Pasajero enfermo,Servicio,Media,False,35,False,43.82
3973,5749,38,10,9,2022-10-03,2022,10,08:30,Obras calzada,Externo,Media,False,23,False,0.0
3974,21049,8,22,8,2023-10-06,2023,10,22:48,Accidente grave,Seguridad,Critica,True,24,False,3440.82
3975,21974,9,23,7,2024-08-25,2024,8,21:11,Accidente grave,Seguridad,Critica,True,5,True,8685.02
3976,14555,24,24,3,2022-12-15,2022,12,18:52,Accidente leve,Seguridad,Alta,True,9,False,3566.75
3977,20563,26,12,10,2023-06-01,2023,6,22:20,Fallo electrico,Vehiculo,Alta,True,30,True,316.89
3978,48809,6,6,7,2023-03-09,2023,3,19:36,Pasajero enfermo,Servicio,Media,False,45,False,6.55
3979,27160,29,1,3,2023-03-06,2023,3,13:32,Huelga parcial,Operacional,Alta,True,181,True,0.0
3980,31828,35,21,10,2023-09-02,2023,9,03:50,Huelga parcial,Operacional,Alta,True,154,True,0.0
3981,12623,24,24,2,2022-11-09,2022,11,19:52,Pasajero enfermo,Servicio,Media,False,33,False,17.59
3982,5922,1,15,2,2022-08-08,2022,8,12:50,Pasajero enfermo,Servicio,Media,False,5,False,78.19
