viaje_id,linea_id,vehiculo_id,conductor_id,parada_origen_id,parada_destino_id,fecha,anno,mes,dia_semana,es_festivo,franja_horaria,hora_salida_prog,hora_salida_real,hora_llegada_real,retraso_salida_min,duracion_real_min,pasajeros_subidos,ocupacion_pct,km_programados,km_recorridos,viaje_completado,consumo,tarifa_predominante_id
39487,10,8,8,23,76,2024-12-05,2024,12,Thursday,False,Madrugada,04:40,04:41,06:00,1,79,10.0,0.077,15.0,15.0,True,16.65,5
39488,2,9,9,16,102,2023-09-21,2023,9,Thursday,False,Valle manana,12:50,12:52,13:48,2,56,52.0,0.416,11.2,11.2,True,12.33,9
39489,4,10,10,17,111,2024-01-24,2024,1,Wednesday,False,Tarde punta,20:40,21:13,22:11,33,58,108.0,0.844,14.1,14.1,True,3.68,2
39490,6,11,11,5,76,2023-01-08,2023,1,Sunday,True,Tarde,14:50,14:51,16:50,1,119,9.0,0.07,23.5,23.5,True,4.35,3
39491,4,12,12,1,87,2024-01-13,2024,1,Saturday,True,Tarde,14:50,14:59,16:14,9,75,6.0,0.047,14.1,14.1,True,5.14,3
39492,3,13,13,1,61,2024-03-05,2024,3,Tuesday,False,Tarde punta,17:20,17:24,18:12,4,48,144.0,0.8,9.7,9.7,True,3.31,3
39493,8,14,14,36,82,2023-08-24,2023,8,Thursday,False,Manana punta,07:30,07:39,08:25,9,46,98.0,0.784,12.6,12.6,True,13.91,9
39494,8,15,15,5,120,2024-09-21,2024,9,Saturday,True,Manana punta,08:00,08:08,09:03,8,55,112.0,0.875,12.6,12.6,True,4.8,9
39495,5,16,16,25,94,2024-10-15,2024,10,Tuesday,False,Tarde punta,20:00,20:02,20:40,2,38,114.0,0.891,7.3,7.3,True,2.94,3
39496,8,17,17,31,102,2024-05-01,2024,5,Wednesday,False,Manana punta,07:50,07:55,08:56,5,61,93.0,0.727,12.6,12.6,True,5.36,4
39497,6,18,18,17,104,2022-01-27,2022,1,Thursday,False,Manana punta,07:30,07:33,09:13,3,100,94.0,0.723,23.5,23.5,True,7.86,3
39498,8,19,19,14,103,2022-07-11,2022,7,Monday,False,Manana punta,08:20,08:24,09:21,4,57,126.0,0.969,12.6,12.6,True,4.92,3
39499,1,20,20,34,43,2024-07-20,2024,7,Saturday,True,Tarde,16:20,16:22,17:31,2,69,24.0,0.192,18.4,18.4,True,6.89,1
39500,7,21,21,26,44,2022-02-10,2022,2,Thursday,False,Manana punta,08:10,08:18,08:57,8,39,127.0,0.686,8.9,8.9,True,2.87,2
39501,1,22,22,13,112,2022-09-17,2022,9,Saturday,True,Valle manana,13:40,13:45,14:58,5,73,43.0,0.331,18.4,11.64,False,12.69,3
39502,6,23,23,16,65,2022-11-30,2022,11,Wednesday,False,Valle manana,13:40,13:40,15:12,0,92,42.0,0.323,23.5,23.5,True,31.91,3
39503,8,24,24,38,76,2024-10-06,2024,10,Sunday,True,Tarde,16:00,16:01,16:46,1,45,46.0,0.368,12.6,12.6,True,13.63,5
39504,5,25,25,14,103,2022-12-24,2022,12,Saturday,True,Manana punta,07:10,07:13,07:39,3,26,118.0,0.922,7.3,7.3,True,1.39,6
39505,8,26,26,29,83,2024-03-12,2024,3,Tuesday,False,Valle manana,13:40,13:40,14:44,0,64,8.0,0.062,12.6,12.6,True,3.1,8
39506,3,27,27,27,119,2024-07-03,2024,7,Wednesday,False,Valle manana,11:30,11:36,12:25,6,49,24.0,0.188,9.7,9.7,True,3.38,9
39507,4,28,28,15,67,2024-04-11,2024,4,Thursday,False,Noche,21:00,21:00,22:12,0,72,26.0,0.144,14.1,14.1,True,4.62,3
39508,5,29,1,16,116,2022-12-21,2022,12,Wednesday,False,Manana punta,06:20,06:28,07:03,8,35,107.0,0.856,7.3,7.3,True,10.15,3
39509,10,30,2,6,54,2024-09-29,2024,9,Sunday,True,Noche,23:20,23:24,00:29,4,65,7.0,0.055,15.0,15.0,True,4.86,3
39510,2,31,3,31,118,2023-01-22,2023,1,Sunday,True,Tarde,14:50,14:56,15:56,6,60,38.0,0.297,11.2,11.2,True,3.65,9
39511,8,32,4,18,119,2022-09-02,2022,9,Friday,False,Manana punta,07:10,07:11,08:08,1,57,88.0,0.688,12.6,12.6,True,5.52,3
39512,5,33,5,29,52,2024-04-14,2024,4,Sunday,True,Tarde punta,17:50,17:56,18:25,6,29,92.0,0.708,7.3,7.3,True,2.54,2
39513,9,34,6,26,83,2023-09-22,2023,9,Friday,False,Valle manana,09:40,09:42,11:29,2,107,16.0,0.123,19.8,19.8,True,7.71,4
39514,8,35,7,40,41,2023-10-19,2023,10,Thursday,False,Tarde punta,20:20,20:22,21:13,2,51,90.0,0.72,12.6,12.6,True,5.15,3
39515,2,36,8,11,51,2023-07-03,2023,7,Monday,False,Valle manana,10:30,10:32,11:22,2,50,24.0,0.13,11.2,11.2,True,3.79,9
39516,9,37,9,6,59,2022-11-25,2022,11,Friday,False,Valle manana,11:00,11:09,12:22,9,73,44.0,0.338,19.8,19.8,True,22.77,1
39517,6,38,10,37,78,2022-06-08,2022,6,Wednesday,False,Manana punta,06:40,06:46,08:43,6,117,91.0,0.7,23.5,23.5,True,23.55,2
39518,8,39,11,36,73,2022-03-16,2022,3,Wednesday,False,Valle manana,09:40,09:47,10:38,7,51,2.0,0.016,12.6,8.92,False,10.66,7
39519,10,40,12,8,107,2023-10-17,2023,10,Tuesday,False,Noche,22:20,22:23,23:15,3,52,42.0,0.328,15.0,15.0,True,3.37,2
39520,4,41,13,35,79,2023-11-14,2023,11,TUESDAY,False,Valle manana,10:40,10:40,11:33,0,53,29.0,0.227,14.1,14.1,True,3.59,2
39521,2,42,14,34,49,2024-08-06,2024,8,Tuesday,False,Tarde punta,19:50,20:05,20:59,15,54,89.0,0.695,11.2,11.2,True,4.89,2
39522,9,1,15,34,63,2022-08-04,2022,8,Thursday,False,Valle manana,10:00,10:01,11:17,1,76,72.0,0.562,19.8,19.8,True,6.24,3
39523,4,2,16,33,70,2022-12-20,2022,12,Tuesday,False,Valle manana,09:40,09:40,10:52,0,72,16.0,0.125,14.1,5.3,False,1.81,3
39524,8,3,17,21,118,2024-03-25,2024,3,Monday,False,Valle manana,11:20,11:25,12:31,5,66,25.0,0.192,12.6,12.6,True,4.12,5
39525,1,4,18,22,111,2022-04-20,2022,4,Wednesday,False,Tarde,14:20,14:20,15:44,0,84,36.0,0.277,18.4,18.4,True,6.4,3
39526,10,5,19,38,83,2022-04-20,2022,4,Wednesday,False,Noche,23:00,23:00,23:54,0,54,42.0,0.336,15.0,15.0,True,5.78,3
39527,3,6,20,14,75,2023-08-16,2023,8,Wednesday,False,Valle manana,11:50,11:50,12:28,0,38,67.0,0.362,9.7,9.7,True,3.61,5
39528,2,7,21,4,54,2023-10-07,2023,10,Saturday,True,Tarde punta,18:40,18:59,19:45,19,46,80.0,0.615,11.2,11.2,True,13.21,2
39529,5,8,22,10,78,2023-08-05,2023,8,Saturday,True,Tarde punta,17:00,17:05,17:33,5,28,111.0,0.854,7.3,7.3,True,7.83,7
39530,6,9,23,10,105,2024-10-18,2024,10,Friday,False,Manana punta,08:00,08:04,10:07,4,123,116.0,0.928,23.5,23.5,True,24.9,3
39531,6,10,24,13,53,2022-03-06,2022,3,Sunday,True,Tarde punta,18:40,18:45,20:35,5,110,82.0,0.641,23.5,23.5,True,4.67,6
39532,9,11,25,35,57,2023-07-16,2023,7,Sunday,True,Tarde,16:00,16:00,17:17,0,77,62.0,0.484,19.8,19.8,True,4.94,6
39533,9,12,26,8,60,2023-03-08,2023,3,Wednesday,False,Valle manana,10:40,10:40,11:58,0,78,8.0,0.062,19.8,19.8,True,8.51,5
39534,1,13,27,26,75,2022-10-28,2022,10,Friday,False,Valle manana,13:20,13:21,15:01,1,100,20.0,0.111,18.4,18.4,True,6.87,3
39535,8,14,28,3,89,2023-11-17,2023,11,Friday,False,Tarde punta,19:20,19:28,20:15,8,47,75.0,0.6,12.6,12.6,True,15.11,3
39536,1,15,1,14,94,2024-06-19,2024,6,Wednesday,False,Noche,22:10,22:10,23:47,0,97,39.0,0.305,18.4,18.4,True,7.82,3
39537,7,16,2,18,92,2024-09-09,2024,9,Monday,False,Tarde punta,17:10,17:14,17:45,4,31,47.0,0.367,8.9,8.9,True,3.51,9
39538,2,17,3,15,107,2023-12-03,2023,12,Sunday,True,Manana punta,08:20,08:29,09:21,9,52,91.0,0.711,11.2,11.2,True,4.6,2
39539,10,18,4,26,51,2024-11-07,2024,11,Thursday,False,Noche,23:00,23:03,00:13,3,70,30.0,0.231,15.0,15.0,True,5.92,2
39540,5,19,5,8,100,2023-05-29,2023,5,Monday,False,Tarde punta,18:00,18:14,18:47,14,33,94.0,0.723,7.3,7.3,True,2.25,2
39541,2,20,6,40,82,2024-05-14,2024,5,Tuesday,False,Valle manana,11:20,11:20,11:59,0,39,11.0,0.088,11.2,11.2,True,3.77,3
39542,5,21,7,29,115,2024-11-28,2024,11,Thursday,False,Tarde punta,17:50,18:06,18:34,16,28,105.0,0.568,7.3,7.3,True,3.14,5
39543,7,22,8,9,83,2024-01-05,2024,1,Friday,False,Valle manana,13:40,13:40,14:22,0,42,35.0,0.269,8.9,8.9,True,10.1,2
39544,4,23,9,8,50,2024-09-30,2024,9,Monday,False,Tarde punta,20:30,20:31,21:20,1,49,102.0,0.785,14.1,14.1,True,16.41,3
39545,9,24,10,38,90,2023-03-09,2023,3,Thursday,False,Manana punta,08:30,08:37,09:49,7,72,112.0,0.896,19.8,19.8,True,23.95,9
39546,4,25,11,25,81,2024-07-12,2024,7,Friday,False,Tarde,16:10,16:21,17:14,11,53,14.0,0.109,14.1,14.1,True,3.17,3
39547,3,26,12,3,64,2023-09-23,2023,9,Saturday,True,Manana punta,06:40,06:47,07:30,7,43,49.0,0.383,9.7,9.7,True,2.17,2
39548,2,27,13,33,91,2022-06-08,2022,6,Wednesday,False,Valle manana,13:10,13:13,14:06,3,53,23.0,0.18,11.2,11.2,True,4.05,3
39549,3,28,14,25,102,2024-10-19,2024,10,Saturday,True,Noche,21:40,21:42,22:34,2,52,124.0,0.689,9.7,9.7,True,3.71,3
39550,5,29,15,21,47,2022-09-08,2022,9,Thursday,False,Valle manana,12:50,12:58,13:27,8,29,47.0,0.376,7.3,7.3,True,8.66,4
39551,2,30,16,36,107,2023-03-31,2023,3,Friday,False,Manana punta,08:10,08:15,09:01,5,46,80.0,0.625,11.2,11.2,True,3.82,1
39552,8,31,17,25,62,2024-04-25,2024,4,Thursday,False,Valle manana,13:00,13:02,14:02,2,60,61.0,0.477,12.6,12.6,True,4.92,3
39553,3,32,18,6,72,2022-01-05,2022,1,Wednesday,False,Tarde punta,17:00,17:08,17:47,8,39,113.0,0.883,9.7,9.7,True,4.19,3
39554,10,33,19,6,60,2024-05-17,2024,5,Friday,False,Noche,23:20,23:20,00:15,0,55,14.0,0.108,15.0,15.0,True,5.89,5
39555,7,34,20,9,119,2024-02-05,2024,2,Monday,False,Tarde punta,18:20,18:22,18:59,2,37,109.0,0.838,8.9,8.9,True,3.62,1
39556,10,35,21,40,81,2023-11-09,2023,11,Thursday,False,Noche,23:20,23:27,00:37,7,70,28.0,0.224,15.0,15.0,True,5.5,9
39557,2,36,22,27,108,2022-07-03,2022,7,Sunday,True,Noche,21:30,21:32,22:17,2,45,110.0,0.595,11.2,11.2,True,4.62,1
39558,5,37,23,24,46,2023-06-01,2023,6,Thursday,False,Tarde,16:10,16:14,16:40,4,26,55.0,0.423,7.3,7.3,True,9.67,9
39559,5,38,24,14,91,2024-02-13,2024,2,Tuesday,False,Tarde punta,19:20,19:25,20:01,5,36,60.0,0.462,7.3,7.3,True,8.55,3
39560,6,39,25,18,56,2024-11-22,2024,11,Friday,False,Manana punta,06:40,06:44,08:33,4,109,87.0,0.696,23.5,23.5,True,27.95,3
39561,8,40,26,5,86,2024-03-24,2024,3,Sunday,True,Valle manana,11:10,11:10,12:04,0,54,37.0,0.289,12.6,12.6,True,3.31,5
39562,8,41,27,38,97,2022-07-27,2022,7,Wednesday,False,Valle manana,13:20,13:20,14:17,0,57,55.0,0.43,12.6,12.6,True,2.52,5
39563,1,42,28,6,103,2024-02-23,2024,2,Friday,False,Valle manana,09:10,09:10,10:26,0,76,9.0,0.07,18.4,18.4,True,6.59,2
39564,6,1,1,5,66,2022-09-20,2022,9,Tuesday,False,Valle manana,13:10,13:10,14:52,0,102,11.0,0.086,23.5,23.5,True,10.07,1
39565,6,2,2,39,115,2024-01-20,2024,1,Saturday,True,Tarde punta,20:20,20:21,21:52,1,91,80.0,0.625,23.5,23.5,True,10.34,3
39566,2,3,3,6,74,2022-10-13,2022,10,Thursday,False,Tarde,14:50,14:53,15:52,3,59,18.0,0.138,11.2,11.2,True,4.73,3
39567,8,4,4,33,97,2023-09-16,2023,9,Saturday,True,Tarde,14:40,14:42,15:39,2,57,16.0,0.123,12.6,12.6,True,4.07,9
39568,1,5,5,38,110,2023-01-25,2023,1,Wednesday,False,Noche,22:30,22:34,23:57,4,83,9.0,0.072,18.4,18.4,True,6.63,2
39569,9,6,6,35,79,2022-01-09,2022,1,Sunday,True,Manana punta,06:00,06:10,07:32,10,82,162.0,0.876,19.8,19.8,True,6.36,3
39570,5,7,7,5,52,2023-04-04,2023,4,Tuesday,False,Valle manana,11:50,11:57,12:22,7,25,70.0,0.538,7.3,7.3,True,10.17,1
39571,10,8,8,27,119,2024-08-26,2024,8,Monday,False,Noche,22:30,22:30,23:25,0,55,55.0,0.423,15.0,15.0,True,20.71,2
39572,8,9,9,37,116,2024-02-18,2024,2,Sunday,True,Tarde punta,18:20,18:23,19:12,3,49,91.0,0.728,12.6,12.6,True,13.96,3
39573,10,10,10,36,77,2024-04-09,2024,4,Tuesday,False,Madrugada,04:10,04:11,05:19,1,68,72.0,0.562,15.0,15.0,True,3.08,6
39574,10,11,11,26,52,2024-02-12,2024,2,Monday,False,Noche,23:10,23:10,00:21,0,71,31.0,0.242,15.0,15.0,True,3.36,6
39575,1,12,12,19,94,2024-04-15,2024,4,Monday,False,Tarde,16:40,16:40,18:06,0,86,45.0,0.352,18.4,18.4,True,6.8,2
39576,2,13,13,7,105,2023-05-22,2023,5,Monday,False,Valle manana,10:20,10:27,11:18,7,51,17.0,0.094,11.2,11.2,True,4.38,2
39577,3,14,14,37,76,2023-04-19,2023,4,Wednesday,False,Valle manana,13:40,13:46,14:39,6,53,31.0,0.248,9.7,9.7,True,10.1,1
39578,3,15,15,14,59,2023-05-11,2023,5,Thursday,False,Manana punta,06:00,06:03,06:42,3,39,88.0,0.688,9.7,9.7,True,3.86,7
39579,2,16,16,40,68,2024-05-10,2024,5,Friday,False,Tarde,14:20,14:23,15:13,3,50,12.0,0.094,11.2,11.2,True,3.67,3
39580,5,17,17,9,102,2022-11-12,2022,11,Saturday,True,Manana punta,06:50,06:54,07:32,4,38,107.0,0.836,7.3,7.3,True,2.44,5
39581,2,18,18,38,72,2023-08-28,2023,8,Monday,False,Tarde punta,18:00,18:00,18:43,0,43,89.0,0.685,11.2,11.2,True,4.76,8
39582,10,19,19,34,68,2024-07-29,2024,7,Monday,False,Madrugada,02:30,02:30,03:46,0,76,47.0,0.362,15.0,15.0,True,4.87,8
39583,8,20,20,7,116,2023-03-05,2023,3,Sunday,True,Tarde,15:20,15:21,16:11,1,50,52.0,0.416,12.6,12.6,True,3.88,5
39584,7,21,21,16,59,2023-12-25,2023,12,Monday,False,Noche,22:00,22:03,22:41,3,38,12.0,0.065,8.9,8.9,True,2.95,3
39585,5,22,22,33,62,2023-07-27,2023,7,Thursday,False,Noche,21:20,21:21,21:57,1,36,13.0,0.1,7.3,7.3,True,10.04,2
39586,2,23,23,7,91,2024-04-26,2024,4,Friday,False,Manana punta,06:10,06:14,07:13,4,59,88.0,0.677,11.2,11.2,True,13.83,3
39587,6,24,24,9,113,2024-04-01,2024,4,Monday,False,Valle manana,12:10,12:10,13:37,0,87,56.0,0.448,23.5,23.5,True,24.33,2
39588,10,25,25,23,47,2022-08-31,2022,8,Wednesday,False,Noche,23:10,23:15,00:17,5,62,38.0,0.297,15.0,15.0,True,2.74,3
39589,6,26,26,22,99,2024-01-24,2024,1,Wednesday,False,Manana punta,08:20,08:23,09:54,3,91,116.0,0.906,23.5,23.5,True,5.89,2
39590,2,27,27,1,109,2022-09-13,2022,9,Tuesday,False,Valle manana,11:30,11:30,12:23,0,53,55.0,0.43,11.2,11.2,True,4.57,3
39591,6,28,28,17,88,2022-12-07,2022,12,Wednesday,False,Tarde,14:10,14:12,15:53,2,101,87.0,0.483,23.5,23.5,True,7.55,3
39592,7,29,1,21,90,2024-08-26,2024,8,Monday,False,Manana punta,08:10,08:24,09:10,14,46,78.0,0.624,8.9,8.9,True,11.07,3
39593,3,30,2,15,67,2024-03-05,2024,3,Tuesday,False,Tarde punta,20:20,20:21,20:56,1,35,38.0,0.297,9.7,9.7,True,3.96,2
39594,1,31,3,28,110,2023-10-13,2023,10,Friday,False,Tarde punta,20:10,20:11,21:47,1,96,87.0,0.68,18.4,18.4,True,7.84,3
39595,2,32,4,6,46,2023-09-04,2023,9,Monday,False,Valle manana,09:20,09:20,10:07,0,47,20.0,0.156,11.2,11.2,True,4.72,4
39596,9,33,5,24,75,2024-08-15,2024,8,Thursday,False,Tarde punta,20:30,20:30,22:13,0,103,119.0,0.915,19.8,19.8,True,6.72,3
39597,2,34,6,21,49,2022-12-13,2022,12,Tuesday,False,Tarde punta,18:20,18:25,19:21,5,56,113.0,0.869,11.2,11.2,True,4.13,2
39598,7,35,7,37,92,2023-12-01,2023,12,Friday,False,Manana punta,07:00,07:00,07:42,0,42,114.0,0.912,8.9,8.9,True,2.89,6
39599,10,36,8,10,62,2023-06-01,2023,6,Thursday,False,Madrugada,02:00,02:01,03:13,1,72,88.0,0.476,15.0,15.0,True,6.38,3
39600,1,37,9,14,102,2023-03-26,2023,3,Sunday,True,Tarde punta,20:40,20:48,22:04,8,76,93.0,0.715,18.4,18.4,True,20.36,7
39601,6,38,10,22,102,2023-02-05,2023,2,Sunday,True,Manana punta,06:00,06:04,07:44,4,100,99.0,0.762,23.5,23.5,True,27.98,2
39602,2,39,11,36,72,2022-07-28,2022,7,Thursday,False,Tarde punta,20:30,20:35,21:27,5,52,101.0,0.808,11.2,11.2,True,15.3,6
39603,10,40,12,2,118,2023-01-17,2023,1,Tuesday,False,Noche,23:50,23:53,01:01,3,68,25.0,0.195,15.0,15.0,True,2.88,9
39604,8,41,13,10,64,2022-06-03,2022,6,Friday,False,Manana punta,06:20,06:40,07:48,20,68,63.0,0.492,12.6,12.6,True,2.31,9
39605,9,42,14,17,63,2022-11-05,2022,11,Saturday,True,Manana punta,07:00,07:05,08:36,5,91,108.0,0.844,19.8,19.8,True,8.49,3
39606,6,1,15,1,79,2023-06-12,2023,6,Monday,False,Valle manana,11:40,11:47,13:44,7,117,58.0,0.453,23.5,23.5,True,10.11,1
39607,2,2,16,11,97,2024-07-28,2024,7,Sunday,True,Manana punta,06:50,06:55,07:42,5,47,91.0,0.711,11.2,6.01,False,1.92,2
39608,4,3,17,18,73,2024-11-14,2024,11,Thursday,False,Valle manana,10:10,10:12,11:04,2,52,34.0,0.262,14.1,14.1,True,4.81,5
39609,5,4,18,3,41,2024-03-04,2024,3,Monday,False,Valle manana,12:00,12:02,12:37,2,35,67.0,0.515,7.3,7.3,True,2.96,6
39610,7,5,19,29,70,2024-03-10,2024,3,Sunday,True,Tarde punta,18:20,18:32,19:13,12,41,87.0,0.696,8.9,8.9,True,3.87,2
39611,4,6,20,24,51,2022-09-29,2022,9,Thursday,False,Valle manana,13:00,13:00,14:06,0,66,123.0,0.665,14.1,14.1,True,5.49,3
39612,10,7,21,13,96,2022-06-24,2022,6,Friday,False,Noche,22:50,22:52,23:56,2,64,17.0,0.131,15.0,15.0,True,,5
39613,9,8,22,22,50,2022-09-30,2022,9,Friday,False,Noche,22:30,22:30,23:46,0,76,25.0,0.192,19.8,19.8,True,24.62,2
39614,8,9,23,14,86,2023-09-06,2023,9,Wednesday,False,Valle manana,13:00,13:00,13:48,0,48,14.0,0.112,12.6,12.6,True,16.84,4
39615,2,10,24,28,62,2024-06-14,2024,6,Friday,False,Tarde punta,19:10,19:34,20:26,24,52,93.0,0.727,11.2,11.2,True,2.79,6
39616,5,11,25,17,88,2024-03-24,2024,3,Sunday,True,Tarde punta,18:40,18:48,19:14,8,26,67.0,0.523,7.3,7.3,True,1.37,3
39617,7,12,26,29,43,2022-01-03,2022,1,Monday,False,Tarde,15:10,15:10,15:45,0,35,37.0,0.289,8.9,8.9,True,3.9,6
39618,2,13,27,37,117,2022-07-11,2022,7,Monday,False,Tarde punta,20:30,20:35,21:14,5,39,123.0,0.683,11.2,4.03,False,1.69,3
39619,1,14,28,27,80,2024-12-05,2024,12,Thursday,False,Tarde punta,17:50,17:50,19:28,0,98,56.0,0.448,18.4,18.4,True,22.46,3
39620,5,15,1,33,106,2022-05-27,2022,5,Friday,False,Tarde punta,17:50,18:24,18:50,34,26,109.0,0.852,7.3,7.3,True,3.02,3
39621,7,16,2,31,114,2022-02-09,2022,2,Wednesday,False,Tarde punta,19:00,19:07,19:47,7,40,61.0,0.477,8.9,8.9,True,3.03,6
39622,2,17,3,1,72,2023-09-28,2023,9,Thursday,False,Tarde punta,20:20,20:33,21:26,13,53,88.0,0.688,11.2,11.2,True,4.79,4
39623,10,18,4,10,94,2022-11-13,2022,11,Sunday,True,Noche,23:20,23:21,00:33,1,72,18.0,0.138,15.0,15.0,True,5.32,3
39624,6,19,5,32,56,2023-10-06,2023,10,Friday,False,Manana punta,06:40,06:42,08:47,2,125,35.0,0.269,23.5,23.5,True,7.79,3
39625,3,20,6,35,71,2024-08-09,2024,8,Friday,False,Manana punta,08:50,08:51,09:36,1,45,103.0,0.824,9.7,9.7,True,3.97,1
39626,10,21,7,13,110,2024-08-07,2024,8,Wednesday,False,Noche,22:30,22:36,23:43,6,67,35.0,0.189,15.0,15.0,True,4.87,2
39627,10,22,8,11,120,2024-10-15,2024,10,Tuesday,False,Noche,23:00,23:00,00:14,0,74,32.0,0.246,15.0,15.0,True,18.7,2
39628,5,23,9,40,80,2023-02-25,2023,2,Saturday,True,Tarde punta,20:00,20:00,20:32,0,32,81.0,0.623,7.3,7.3,True,8.48,3
39629,1,24,10,27,94,2023-09-01,2023,9,Friday,False,Tarde punta,18:50,19:01,20:17,11,76,108.0,0.864,18.4,18.4,True,19.36,9
39630,5,25,11,26,67,2023-04-06,2023,4,Thursday,False,Manana punta,07:00,07:16,07:55,16,39,101.0,0.789,7.3,7.3,True,1.61,3
39631,8,26,12,34,112,2024-03-01,2024,3,Friday,False,Valle manana,12:40,12:42,13:30,2,48,76.0,0.594,12.6,12.6,True,3.23,9
39632,10,27,13,26,50,2024-03-18,2024,3,Monday,False,Noche,23:30,23:35,00:29,5,54,25.0,0.195,15.0,15.0,True,6.56,2
39633,8,28,14,12,49,2024-02-01,2024,2,Thursday,False,Valle manana,12:30,12:30,13:26,0,56,19.0,0.106,12.6,8.51,False,3.07,5
39634,10,29,15,39,110,2024-11-08,2024,11,Friday,False,Madrugada,00:40,00:38,01:51,-2,73,6.0,0.048,15.0,15.0,True,15.01,2
39635,1,30,16,4,93,2023-10-27,2023,10,Friday,False,Manana punta,07:10,07:12,08:17,2,65,113.0,0.883,18.4,18.4,True,7.16,3
39636,7,31,17,32,60,2022-12-19,2022,12,Monday,False,Tarde punta,20:20,20:23,21:01,3,38,65.0,0.508,8.9,8.9,True,2.77,2
39637,7,32,18,20,86,2024-11-03,2024,11,Sunday,True,Noche,21:30,21:35,22:11,5,36,11.0,0.086,8.9,8.9,True,3.4,1
39638,2,33,19,22,104,2022-11-06,2022,11,Sunday,True,Tarde punta,18:00,18:00,18:46,0,46,100.0,0.769,11.2,11.2,True,4.69,3
39639,3,34,20,3,42,2022-06-19,2022,6,Sunday,True,Manana punta,08:20,08:25,09:07,5,42,73.0,0.562,9.7,9.7,True,3.46,1
39640,2,35,21,20,88,2022-05-19,2022,5,Thursday,False,Valle manana,09:30,09:39,10:27,9,48,12.0,0.096,11.2,11.2,True,4.82,2
39641,5,36,22,33,83,2022-07-27,2022,7,Wednesday,False,Manana punta,07:10,07:17,07:46,7,29,149.0,0.805,7.3,7.3,True,2.68,3
39642,7,37,23,39,119,2023-01-25,2023,1,Wednesday,False,Tarde punta,18:20,18:41,19:22,21,41,29.0,0.223,8.9,8.9,True,9.25,5
39643,9,38,24,38,103,2023-02-10,2023,2,Friday,False,Tarde punta,19:20,19:21,20:39,1,78,116.0,0.892,19.8,19.8,True,25.04,4
39644,2,39,25,39,66,2023-09-14,2023,9,Thursday,False,Tarde punta,19:00,19:03,19:51,3,48,77.0,0.616,11.2,11.2,True,11.31,3
39645,8,40,26,27,68,2024-12-25,2024,12,Wednesday,False,Manana punta,07:30,07:35,08:26,5,51,105.0,0.82,12.6,12.6,True,2.27,3
39646,5,41,27,33,71,2023-05-04,2023,5,Thursday,False,Tarde,15:20,15:20,15:48,0,28,18.0,0.141,7.3,7.3,True,2.0,5
39647,5,42,28,6,109,2024-06-11,2024,6,Tuesday,False,Valle manana,11:20,11:20,11:48,0,28,23.0,0.18,7.3,7.3,True,2.94,3
39648,3,1,1,7,71,2022-12-29,2022,12,Thursday,False,Valle manana,11:20,11:26,12:13,6,47,1.0,0.008,9.7,9.7,True,3.91,2
39649,6,2,2,1,61,2022-08-09,2022,8,Tuesday,False,Manana punta,07:20,07:37,09:33,17,116,118.0,0.922,23.5,23.5,True,9.9,2
39650,2,3,3,24,74,2023-06-17,2023,6,Saturday,True,Valle manana,09:20,09:21,10:17,1,56,6.0,0.046,11.2,11.2,True,4.67,4
39651,6,4,4,17,82,2023-12-25,2023,12,Monday,False,Manana punta,06:50,06:54,08:20,4,86,105.0,0.808,23.5,23.5,True,9.16,5
39652,8,5,5,40,61,2023-08-11,2023,8,Friday,False,Valle manana,12:00,12:02,12:59,2,57,8.0,0.064,12.6,12.6,True,4.8,2
39653,10,6,6,6,115,2022-12-01,2022,12,Thursday,False,Madrugada,05:10,05:10,06:19,0,69,50.0,0.27,15.0,15.0,True,5.78,3
39654,2,7,7,17,59,2022-05-19,2022,5,Thursday,False,Manana punta,06:30,06:43,07:38,13,55,124.0,0.954,11.2,11.2,True,15.11,3
39655,5,8,8,21,94,2022-06-03,2022,6,Friday,False,Valle manana,11:30,11:31,12:02,1,31,55.0,0.423,7.3,7.3,True,7.34,3
39656,4,9,9,5,65,2024-11-06,2024,11,Wednesday,False,Tarde punta,18:10,18:10,19:05,0,55,72.0,0.576,14.1,14.1,True,19.44,1
39657,5,10,10,21,63,2022-04-22,2022,4,Friday,False,Manana punta,07:30,07:30,08:00,0,30,106.0,0.828,7.3,7.3,True,1.99,3
39658,4,11,11,21,76,2023-12-15,2023,12,Friday,False,Tarde punta,18:40,18:46,19:35,6,49,101.0,0.789,14.1,14.1,True,3.61,3
39659,1,12,12,21,110,2022-12-17,2022,12,Saturday,True,Tarde punta,20:00,20:27,21:40,27,73,58.0,0.453,18.4,18.4,True,6.4,4
39660,7,13,13,20,43,2022-09-18,2022,9,Sunday,True,Valle manana,12:10,12:10,12:56,0,46,28.0,0.156,8.9,8.9,True,3.05,5
39661,7,14,14,27,107,2023-12-03,2023,12,Sunday,True,Valle manana,10:10,10:11,10:58,1,47,51.0,0.408,8.9,8.9,True,9.63,3
39662,4,15,15,20,71,2023-04-30,2023,4,Sunday,True,Valle manana,09:30,09:31,10:43,1,72,22.0,0.172,14.1,14.1,True,4.76,2
39663,2,16,16,36,62,2024-09-23,2024,9,Monday,False,Tarde,16:20,16:30,17:28,10,58,30.0,0.234,11.2,11.2,True,3.84,2
